userID,placeID,smoker,drink_level,dress_preference,transport,marital_status,activity,budget,name,alcohol,smoking_area,dress_code,price,area,other_services,GlobalRatings,age,distance,Review_State
1121,132767,false,social drinker,no preference,public,married,working-class,medium,Restaurant Familiar El Chino,Wine-Beer,permitted,casual,medium,open,variety,6,32,2.4229432763954675,Excellent
1121,134999,false,social drinker,no preference,public,married,working-class,medium,Kiku Cuernavaca,No_Alcohol_Served,none,informal,medium,closed,none,6,32,4.845390148213828,Excellent
1042,132768,false,abstemious,no preference,car owner,single,student,high,Mariscos Tia Licha,No_Alcohol_Served,not permitted,casual,medium,closed,none,5,76,1.3743001492652183,Excellent
1042,135021,false,abstemious,no preference,car owner,single,student,high,Subway,No_Alcohol_Served,not permitted,informal,low,closed,none,3,76,0.9123652638420777,Medium
1042,134996,false,abstemious,no preference,car owner,single,student,high,Sanborns Casa Piedra,Wine-Beer,only at bar,informal,medium,closed,Internet,6,76,0.4233774140316485,Excellent
1013,135079,false,abstemious,no preference,public,widow,professional,medium,Koye Sushi,No_Alcohol_Served,none,informal,high,closed,none,3,37,2.0728527519737954,Medium
1013,135072,false,abstemious,no preference,public,widow,professional,medium,Sushi Itto,No_Alcohol_Served,none,informal,medium,closed,none,4,37,2.9672442608370764,Medium
1013,135085,false,abstemious,no preference,public,widow,professional,medium,Tortas Locas Hipocampo,No_Alcohol_Served,not permitted,informal,medium,closed,none,3,37,2.8794444367617325,Medium
1013,135076,false,abstemious,no preference,public,widow,professional,medium,Restaurante Pueblo Bonito,Wine-Beer,none,informal,high,closed,none,2,37,2.2060390539007524,Bad
1054,135062,false,social drinker,formal,public,single,student,medium,Restaurante El Cielo Potosino,No_Alcohol_Served,none,informal,medium,closed,none,4,27,0.5067429683382184,Medium
1054,135060,false,social drinker,formal,public,single,student,medium,Restaurante Marisco Sam,No_Alcohol_Served,none,informal,medium,closed,none,6,27,0.7592396362725222,Excellent
1054,135039,false,social drinker,formal,public,single,student,medium,Restaurant de Mariscos de Picon,No_Alcohol_Served,section,informal,low,closed,none,5,27,0.5326376349765395,Excellent
1054,135052,false,social drinker,formal,public,single,student,medium,La Cantina Restaurante,Full_Bar,none,informal,high,closed,none,5,27,0.21606059623055693,Excellent
1054,132856,false,social drinker,formal,public,single,student,medium,Unicols Pizza,Wine-Beer,none,informal,low,closed,none,6,27,0.10613329020461602,Excellent
1054,135051,false,social drinker,formal,public,single,student,medium,Restaurante Versalles,No_Alcohol_Served,section,informal,low,closed,none,4,27,0.1856660035848931,Medium
1054,135025,false,social drinker,formal,public,single,student,medium,El Rincon de San Francisco,No_Alcohol_Served,none,informal,medium,closed,none,6,27,0.29871050799245646,Excellent
1054,135041,false,social drinker,formal,public,single,student,medium,Luna Cafe,Wine-Beer,none,informal,medium,closed,none,6,27,0.242622927117111,Excellent
1054,135038,false,social drinker,formal,public,single,student,medium,Restaurant la Chalita,No_Alcohol_Served,section,informal,medium,closed,none,4,27,0.6043183053556173,Medium
1054,135032,false,social drinker,formal,public,single,student,medium,Cafeteria y Restaurant El Pacifico,Wine-Beer,section,informal,medium,closed,none,3,27,0.27621130201514876,Medium
1054,135045,false,social drinker,formal,public,single,student,medium,Restaurante la Gran Via,Wine-Beer,none,casual,high,closed,none,5,27,0.6674832892899928,Excellent
1042,134986,false,abstemious,no preference,car owner,single,student,high,Restaurant Las Mananitas,Wine-Beer,none,formal,high,closed,none,6,76,2.1252904902918694,Excellent
1042,134992,false,abstemious,no preference,car owner,single,student,high,Restaurant Teely,Wine-Beer,section,casual,high,closed,none,4,76,3.1653219168423403,Medium
1111,132845,true,casual drinker,formal,car owner,single,student,medium,Cenaduria El Rincón de Tlaquepaque,No_Alcohol_Served,none,informal,medium,closed,none,5,28,2.023209862050186,Excellent
1111,135071,true,casual drinker,formal,car owner,single,student,medium,Restaurante la Cantina,Full_Bar,section,informal,medium,closed,none,6,28,1.8660980222552488,Excellent
1111,132858,true,casual drinker,formal,car owner,single,student,medium,Hamburguesas Valle Dorado,No_Alcohol_Served,none,informal,low,closed,none,3,28,3.23292844274109,Medium
1111,132854,true,casual drinker,formal,car owner,single,student,medium,Sirlone,Wine-Beer,none,informal,medium,closed,none,6,28,3.128369222740937,Excellent
1111,132877,true,casual drinker,formal,car owner,single,student,medium,sirloin stockade,No_Alcohol_Served,none,informal,low,closed,none,3,28,2.8566993640272593,Medium
1037,135071,false,social drinker,no preference,public,single,student,low,Restaurante la Cantina,Full_Bar,section,informal,medium,closed,none,1,29,2.858906099312338,Bad
1111,132851,true,casual drinker,formal,car owner,single,student,medium,KFC,No_Alcohol_Served,not permitted,informal,low,closed,none,3,28,2.7738656175129255,Medium
1111,135108,true,casual drinker,formal,car owner,single,student,medium,Potzocalli,No_Alcohol_Served,none,informal,low,closed,none,3,28,2.6936146597876847,Medium
1037,132869,false,social drinker,no preference,public,single,student,low,Dominos Pizza,No_Alcohol_Served,not permitted,informal,medium,closed,none,4,29,2.613500686830077,Medium
1037,132851,false,social drinker,no preference,public,single,student,low,KFC,No_Alcohol_Served,not permitted,informal,low,closed,none,5,29,3.8135354788101408,Excellent
1111,135082,true,casual drinker,formal,car owner,single,student,medium,la Estrella de Dimas,No_Alcohol_Served,none,informal,medium,closed,none,1,28,1.1485507768771677,Bad
1037,132854,false,social drinker,no preference,public,single,student,low,Sirlone,Wine-Beer,none,informal,medium,closed,none,3,29,4.134916841552857,Medium
1015,132845,true,social drinker,informal,public,single,student,medium,Cenaduria El Rincón de Tlaquepaque,No_Alcohol_Served,none,informal,medium,closed,none,3,30,0.46023207884792317,Medium
1015,132866,true,social drinker,informal,public,single,student,medium,Chaires,No_Alcohol_Served,not permitted,informal,medium,closed,none,2,30,3.1328550151839263,Bad
1015,132870,true,social drinker,informal,public,single,student,medium,Tortas y hamburguesas el gordo,No_Alcohol_Served,not permitted,informal,low,closed,none,1,30,3.607859268901956,Bad
1015,135054,true,social drinker,informal,public,single,student,medium,Restaurante y Pescaderia Tampico,No_Alcohol_Served,none,informal,high,closed,none,3,30,1.8759765734576916,Medium
1015,132869,true,social drinker,informal,public,single,student,medium,Dominos Pizza,No_Alcohol_Served,not permitted,informal,medium,closed,none,6,30,2.5096858074214503,Excellent
1015,132851,true,social drinker,informal,public,single,student,medium,KFC,No_Alcohol_Served,not permitted,informal,low,closed,none,3,30,3.2297513722327498,Medium
1015,132877,true,social drinker,informal,public,single,student,medium,sirloin stockade,No_Alcohol_Served,none,informal,low,closed,none,4,30,3.21257445445398,Medium
1101,135039,false,casual drinker,no preference,car owner,single,student,low,Restaurant de Mariscos de Picon,No_Alcohol_Served,section,informal,low,closed,none,3,31,0.5534441786130986,Medium
1101,135027,false,casual drinker,no preference,car owner,single,student,low,Restaurant Orizatlan,Wine-Beer,none,informal,medium,closed,none,4,31,0.41681978443271384,Medium
1101,135073,false,casual drinker,no preference,car owner,single,student,low,Restaurante Bar El Gallinero,Wine-Beer,section,informal,high,closed,none,3,31,0.41645347309095926,Medium
1101,132856,false,casual drinker,no preference,car owner,single,student,low,Unicols Pizza,Wine-Beer,none,informal,low,closed,none,2,31,0.06012405296322495,Bad
1101,135032,false,casual drinker,no preference,car owner,single,student,low,Cafeteria y Restaurant El Pacifico,Wine-Beer,section,informal,medium,closed,none,5,31,0.228041549996996,Excellent
1101,135038,false,casual drinker,no preference,car owner,single,student,low,Restaurant la Chalita,No_Alcohol_Served,section,informal,medium,closed,none,5,31,0.6048370164015267,Excellent
1101,135051,false,casual drinker,no preference,car owner,single,student,low,Restaurante Versalles,No_Alcohol_Served,section,informal,low,closed,none,4,31,0.22595385727246967,Medium
1101,135052,false,casual drinker,no preference,car owner,single,student,low,La Cantina Restaurante,Full_Bar,none,informal,high,closed,none,4,31,0.2602383953484049,Medium
1001,135085,false,abstemious,informal,on foot,single,student,medium,Tortas Locas Hipocampo,No_Alcohol_Served,not permitted,informal,medium,closed,none,2,30,1.2615353103506626,Bad
1001,135040,false,abstemious,informal,on foot,single,student,medium,Restaurant los Compadres,Wine-Beer,none,informal,high,closed,none,3,30,1.0561099468863302,Medium
1001,135039,false,abstemious,informal,on foot,single,student,medium,Restaurant de Mariscos de Picon,No_Alcohol_Served,section,informal,low,closed,none,3,30,0.768673299096948,Medium
1001,135045,false,abstemious,informal,on foot,single,student,medium,Restaurante la Gran Via,Wine-Beer,none,casual,high,closed,none,3,30,1.2770455379920234,Medium
1001,135033,false,abstemious,informal,on foot,single,student,medium,Restaurant El Muladar de Calzada,No_Alcohol_Served,section,informal,medium,closed,none,3,30,0.6106915016370598,Medium
1001,135025,false,abstemious,informal,on foot,single,student,medium,El Rincon de San Francisco,No_Alcohol_Served,none,informal,medium,closed,none,6,30,1.0613094168461874,Excellent
1001,135051,false,abstemious,informal,on foot,single,student,medium,Restaurante Versalles,No_Alcohol_Served,section,informal,low,closed,none,4,30,1.2523199170573187,Medium
1032,132872,false,abstemious,formal,public,single,student,medium,Pizzeria Julios,No_Alcohol_Served,not permitted,informal,medium,closed,none,3,30,0.9376226824152684,Medium
1032,135058,false,abstemious,formal,public,single,student,medium,Restaurante Tiberius,No_Alcohol_Served,none,informal,medium,closed,none,3,30,1.5406936020059963,Medium
1032,135079,false,abstemious,formal,public,single,student,medium,Koye Sushi,No_Alcohol_Served,none,informal,high,closed,none,4,30,1.8496936464502853,Medium
1032,135085,false,abstemious,formal,public,single,student,medium,Tortas Locas Hipocampo,No_Alcohol_Served,not permitted,informal,medium,closed,none,3,30,2.0802824616800875,Medium
1032,135042,false,abstemious,formal,public,single,student,medium,Restaurant Oriental Express,No_Alcohol_Served,none,informal,medium,closed,none,1,30,1.7616703167871341,Bad
1032,132856,false,abstemious,formal,public,single,student,medium,Unicols Pizza,Wine-Beer,none,informal,low,closed,none,2,30,2.33954061864845,Bad
1032,135038,false,abstemious,formal,public,single,student,medium,Restaurant la Chalita,No_Alcohol_Served,section,informal,medium,closed,none,2,30,1.7669128182604277,Bad
1032,132834,false,abstemious,formal,public,single,student,medium,Gorditas Doa Gloria,No_Alcohol_Served,not permitted,casual,low,closed,none,2,30,1.414363267263461,Bad
1032,135060,false,abstemious,formal,public,single,student,medium,Restaurante Marisco Sam,No_Alcohol_Served,none,informal,medium,closed,none,3,30,1.612000286150149,Medium
1048,135049,true,casual drinker,no preference,public,single,student,medium,Restaurante de Mariscos la Langosta,No_Alcohol_Served,none,informal,medium,closed,none,3,31,0.9974834108126533,Medium
1048,135026,true,casual drinker,no preference,public,single,student,medium,la Cantina,Full_Bar,none,informal,high,closed,none,6,31,2.331446168612808,Excellent
1048,135034,true,casual drinker,no preference,public,single,student,medium,Michiko Restaurant Japones,No_Alcohol_Served,none,informal,medium,closed,none,5,31,0.23416237440925253,Excellent
1048,135048,true,casual drinker,no preference,public,single,student,medium,Restaurante Bar Fu-hao,Wine-Beer,none,informal,high,closed,none,1,31,2.4283505775112735,Bad
1048,135065,true,casual drinker,no preference,public,single,student,medium,El angel Restaurante,Wine-Beer,section,informal,high,closed,none,4,31,2.531349094222744,Medium
1048,132755,true,casual drinker,no preference,public,single,student,medium,La Estrella de Dimas,No_Alcohol_Served,none,informal,medium,closed,variety,6,31,1.2754437336514413,Excellent
1048,132723,true,casual drinker,no preference,public,single,student,medium,Gordas de morales,Full_Bar,section,informal,medium,closed,none,6,31,0.8041355641743975,Excellent
1092,135071,false,abstemious,formal,public,single,,medium,Restaurante la Cantina,Full_Bar,section,informal,medium,closed,none,1,29,3.8150378416965895,Bad
1092,132572,false,abstemious,formal,public,single,,medium,Cafe Chaires,No_Alcohol_Served,not permitted,informal,low,closed,none,1,29,4.963303737762836,Bad
1092,135025,false,abstemious,formal,public,single,,medium,El Rincon de San Francisco,No_Alcohol_Served,none,informal,medium,closed,none,4,29,4.099102437328476,Medium
1092,132723,false,abstemious,formal,public,single,,medium,Gordas de morales,Full_Bar,section,informal,medium,closed,none,3,29,7.868674209551752,Medium
1051,134996,false,casual drinker,no preference,public,single,professional,medium,Sanborns Casa Piedra,Wine-Beer,only at bar,informal,medium,closed,Internet,4,40,5.106906832359262,Medium
1013,132875,false,abstemious,no preference,public,widow,professional,medium,shi ro ie,Wine-Beer,section,informal,high,open,Internet,5,37,2.7376226701452717,Excellent
1085,135043,false,abstemious,no preference,car owner,single,student,,pizza clasica,No_Alcohol_Served,none,informal,medium,closed,none,6,31,1.4846351827052353,Excellent
1085,135050,false,abstemious,no preference,car owner,single,student,,Restaurante la Estrella de Dima,Wine-Beer,none,informal,high,closed,none,6,31,4.304887706898215,Excellent
1085,135076,false,abstemious,no preference,car owner,single,student,,Restaurante Pueblo Bonito,Wine-Beer,none,informal,high,closed,none,6,31,4.222410604458413,Excellent
1085,135081,false,abstemious,no preference,car owner,single,student,,El Club,No_Alcohol_Served,none,informal,medium,closed,none,6,31,4.326676241997474,Excellent
1109,135028,false,abstemious,formal,public,single,student,low,La Virreina,Wine-Beer,none,informal,medium,closed,none,6,30,18.68877887146261,Excellent
1109,132856,false,abstemious,formal,public,single,student,low,Unicols Pizza,Wine-Beer,none,informal,low,closed,none,3,30,18.738747905290484,Medium
1085,135059,false,abstemious,no preference,car owner,single,student,,Restaurant Bar Hacienda los Martinez,Wine-Beer,section,informal,medium,closed,none,5,31,7.928911587059466,Excellent
1109,132825,false,abstemious,formal,public,single,student,low,puesto de tacos,No_Alcohol_Served,none,informal,low,open,none,6,30,18.776473192723657,Excellent
1085,132872,false,abstemious,no preference,car owner,single,student,,Pizzeria Julios,No_Alcohol_Served,not permitted,informal,medium,closed,none,4,31,6.5347580381150685,Medium
1085,135055,false,abstemious,no preference,car owner,single,student,,la Cochinita Pibil Restaurante Yucateco,No_Alcohol_Served,section,informal,high,closed,none,6,31,9.13921249817565,Excellent
1109,135032,false,abstemious,formal,public,single,student,low,Cafeteria y Restaurant El Pacifico,Wine-Beer,section,informal,medium,closed,none,6,30,18.68189252015523,Excellent
1085,132825,false,abstemious,no preference,car owner,single,student,,puesto de tacos,No_Alcohol_Served,none,informal,low,open,none,6,31,7.291916375326525,Excellent
1109,135063,false,abstemious,formal,public,single,student,low,Restaurante Alhondiga,No_Alcohol_Served,none,informal,medium,closed,none,6,30,18.16619195656141,Excellent
1109,135042,false,abstemious,formal,public,single,student,low,Restaurant Oriental Express,No_Alcohol_Served,none,informal,medium,closed,none,6,30,18.007939765836223,Excellent
1109,135058,false,abstemious,formal,public,single,student,low,Restaurante Tiberius,No_Alcohol_Served,none,informal,medium,closed,none,6,30,16.213766858416296,Excellent
1109,135085,false,abstemious,formal,public,single,student,low,Tortas Locas Hipocampo,No_Alcohol_Served,not permitted,informal,medium,closed,none,6,30,18.446903934375676,Excellent
1109,135038,false,abstemious,formal,public,single,student,low,Restaurant la Chalita,No_Alcohol_Served,section,informal,medium,closed,none,6,30,18.171832133981905,Excellent
1109,132872,false,abstemious,formal,public,single,student,low,Pizzeria Julios,No_Alcohol_Served,not permitted,informal,medium,closed,none,3,30,15.641849966043058,Medium
1078,135081,true,social drinker,informal,car owner,single,professional,medium,El Club,No_Alcohol_Served,none,informal,medium,closed,none,3,36,0.8517195641125149,Medium
1078,135060,true,social drinker,informal,car owner,single,professional,medium,Restaurante Marisco Sam,No_Alcohol_Served,none,informal,medium,closed,none,6,36,2.3083388692995648,Excellent
1078,135106,true,social drinker,informal,car owner,single,professional,medium,El Rinc�n de San Francisco,Wine-Beer,only at bar,informal,medium,open,none,6,36,2.8144721088038485,Excellent
1078,135041,true,social drinker,informal,car owner,single,professional,medium,Luna Cafe,Wine-Beer,none,informal,medium,closed,none,5,36,2.7671566796914555,Excellent
1078,132834,true,social drinker,informal,car owner,single,professional,medium,Gorditas Doa Gloria,No_Alcohol_Served,not permitted,casual,low,closed,none,3,36,2.8825655847134626,Medium
1078,135052,true,social drinker,informal,car owner,single,professional,medium,La Cantina Restaurante,Full_Bar,none,informal,high,closed,none,6,36,2.760917638955847,Excellent
1102,132846,false,social drinker,no preference,on foot,single,student,low,el lechon potosino ,No_Alcohol_Served,permitted,casual,low,open,none,6,30,0.5901316146532976,Excellent
1098,132885,false,social drinker,formal,public,single,student,medium,Hamburguesas saul,No_Alcohol_Served,none,informal,low,closed,none,2,28,0.5991955246183447,Bad
1098,135060,false,social drinker,formal,public,single,student,medium,Restaurante Marisco Sam,No_Alcohol_Served,none,informal,medium,closed,none,5,28,3.250546787732713,Excellent
1098,132856,false,social drinker,formal,public,single,student,medium,Unicols Pizza,Wine-Beer,none,informal,low,closed,none,4,28,3.648759475151078,Medium
1046,135026,false,social drinker,no preference,car owner,single,student,medium,la Cantina,Full_Bar,none,informal,high,closed,none,3,29,7.048472928818085,Medium
1122,135066,,abstemious,,,,,,Restaurante Guerra,Wine-Beer,section,informal,high,closed,none,4,89,2.001063088652199,Medium
1122,135065,,abstemious,,,,,,El angel Restaurante,Wine-Beer,section,informal,high,closed,none,6,89,2.3562004712146054,Excellent
1122,132872,,abstemious,,,,,,Pizzeria Julios,No_Alcohol_Served,not permitted,informal,medium,closed,none,6,89,0.527217538962501,Excellent
1122,135058,,abstemious,,,,,,Restaurante Tiberius,No_Alcohol_Served,none,informal,medium,closed,none,4,89,1.071428668679603,Medium
1122,132834,,abstemious,,,,,,Gorditas Doa Gloria,No_Alcohol_Served,not permitted,casual,low,closed,none,4,89,1.5919245888204092,Medium
1122,132754,,abstemious,,,,,,Cabana Huasteca,No_Alcohol_Served,none,informal,medium,closed,none,5,89,2.424140871043252,Excellent
1122,135079,,abstemious,,,,,,Koye Sushi,No_Alcohol_Served,none,informal,high,closed,none,6,89,1.612070875545401,Excellent
1122,135038,,abstemious,,,,,,Restaurant la Chalita,No_Alcohol_Served,section,informal,medium,closed,none,6,89,2.118360826379204,Excellent
1122,135085,,abstemious,,,,,,Tortas Locas Hipocampo,No_Alcohol_Served,not permitted,informal,medium,closed,none,5,89,2.2852311128095435,Excellent
1122,135030,,abstemious,,,,,,Preambulo Wifi Zone Cafe,No_Alcohol_Served,none,informal,medium,closed,Internet,4,89,2.4173918633162215,Medium
1122,135064,,abstemious,,,,,,Restaurante El Chivero S.A. de C.V.,No_Alcohol_Served,none,informal,high,closed,none,3,89,1.7239611375881558,Medium
1122,135053,,abstemious,,,,,,La Fontana Pizza Restaurante and Cafe,No_Alcohol_Served,section,informal,high,closed,none,6,89,2.4033608947143024,Excellent
1138,132921,false,social drinker,formal,public,single,student,medium,crudalia,Wine-Beer,section,casual,low,open,none,5,28,5.11098823551065,Excellent
1138,132922,false,social drinker,formal,public,single,student,medium,cafe punta del cielo,No_Alcohol_Served,permitted,formal,medium,closed,none,6,28,4.403528790925336,Excellent
1138,132925,false,social drinker,formal,public,single,student,medium,el pueblito,Wine-Beer,not permitted,informal,medium,closed,none,4,28,3.773874911777028,Medium
1013,132921,false,abstemious,no preference,public,widow,professional,medium,crudalia,Wine-Beer,section,casual,low,open,none,5,37,2.7369110529812426,Excellent
1098,135085,false,social drinker,formal,public,single,student,medium,Tortas Locas Hipocampo,No_Alcohol_Served,not permitted,informal,medium,closed,none,4,28,4.049559628468037,Medium
1098,132825,false,social drinker,formal,public,single,student,medium,puesto de tacos,No_Alcohol_Served,none,informal,low,open,none,3,28,4.401180825085969,Medium
1098,135079,false,social drinker,formal,public,single,student,medium,Koye Sushi,No_Alcohol_Served,none,informal,high,closed,none,4,28,4.640752908611535,Medium
1098,135032,false,social drinker,formal,public,single,student,medium,Cafeteria y Restaurant El Pacifico,Wine-Beer,section,informal,medium,closed,none,4,28,3.495763183289529,Medium
1098,135038,false,social drinker,formal,public,single,student,medium,Restaurant la Chalita,No_Alcohol_Served,section,informal,medium,closed,none,3,28,3.336656410260238,Medium
1098,132861,false,social drinker,formal,public,single,student,medium,Carls Jr,No_Alcohol_Served,not permitted,informal,medium,closed,none,5,28,6.758324207647236,Excellent
1098,135046,false,social drinker,formal,public,single,student,medium,Restaurante El Reyecito,No_Alcohol_Served,none,informal,medium,closed,none,4,28,6.139474082682009,Medium
1098,132862,false,social drinker,formal,public,single,student,medium,La Posada del Virrey,Wine-Beer,none,casual,high,closed,none,5,28,4.303108634909141,Excellent
1098,132921,false,social drinker,formal,public,single,student,medium,crudalia,Wine-Beer,section,casual,low,open,none,4,28,4.461241009851519,Medium
1034,135035,false,casual drinker,informal,public,single,student,medium,El Mundo de la Pasta,No_Alcohol_Served,section,informal,high,closed,none,3,29,1.079783610824203,Medium
1033,135065,false,social drinker,no preference,on foot,single,student,low,El angel Restaurante,Wine-Beer,section,informal,high,closed,none,3,28,1.7085431894648957,Medium
1033,135028,false,social drinker,no preference,on foot,single,student,low,La Virreina,Wine-Beer,none,informal,medium,closed,none,4,28,0.5712759618007953,Medium
1033,135085,false,social drinker,no preference,on foot,single,student,low,Tortas Locas Hipocampo,No_Alcohol_Served,not permitted,informal,medium,closed,none,6,28,0.09474348533671927,Excellent
1033,135046,false,social drinker,no preference,on foot,single,student,low,Restaurante El Reyecito,No_Alcohol_Served,none,informal,medium,closed,none,4,28,2.2738873827866386,Medium
1033,135045,false,social drinker,no preference,on foot,single,student,low,Restaurante la Gran Via,Wine-Beer,none,casual,high,closed,none,5,28,0.18142020610895246,Excellent
1033,132951,false,social drinker,no preference,on foot,single,student,low,VIPS,No_Alcohol_Served,not permitted,casual,low,closed,none,3,28,0.5738956556763002,Medium
1033,132572,false,social drinker,no preference,on foot,single,student,low,Cafe Chaires,No_Alcohol_Served,not permitted,informal,low,closed,none,1,28,1.3635154704378356,Bad
1033,132921,false,social drinker,no preference,on foot,single,student,low,crudalia,Wine-Beer,section,casual,low,open,none,4,28,0.6336108611387731,Medium
1033,135075,false,social drinker,no preference,on foot,single,student,low,Mariscos El Pescador,No_Alcohol_Served,none,informal,medium,closed,none,3,28,1.4538131909073482,Medium
1033,135038,false,social drinker,no preference,on foot,single,student,low,Restaurant la Chalita,No_Alcohol_Served,section,informal,medium,closed,none,3,28,0.8263983906929171,Medium
1033,135030,false,social drinker,no preference,on foot,single,student,low,Preambulo Wifi Zone Cafe,No_Alcohol_Served,none,informal,medium,closed,Internet,4,28,0.7076829718625257,Medium
1089,135058,true,casual drinker,informal,public,single,student,low,Restaurante Tiberius,No_Alcohol_Served,none,informal,medium,closed,none,3,29,0.9042246981554404,Medium
1089,135064,true,casual drinker,informal,public,single,student,low,Restaurante El Chivero S.A. de C.V.,No_Alcohol_Served,none,informal,high,closed,none,3,29,0.9432814693056344,Medium
1089,135028,true,casual drinker,informal,public,single,student,low,La Virreina,Wine-Beer,none,informal,medium,closed,none,3,29,1.8636486294664578,Medium
1089,132951,true,casual drinker,informal,public,single,student,low,VIPS,No_Alcohol_Served,not permitted,casual,low,closed,none,3,29,1.1714969250858698,Medium
1089,132921,true,casual drinker,informal,public,single,student,low,crudalia,Wine-Beer,section,casual,low,open,none,3,29,1.418463329737487,Medium
1003,132825,false,social drinker,formal,public,single,student,low,puesto de tacos,No_Alcohol_Served,none,informal,low,open,none,5,30,4.851090558828077,Excellent
1089,132754,true,casual drinker,informal,public,single,student,low,Cabana Huasteca,No_Alcohol_Served,none,informal,medium,closed,none,3,29,1.6618596093709024,Medium
1003,135075,false,social drinker,formal,public,single,student,low,Mariscos El Pescador,No_Alcohol_Served,none,informal,medium,closed,none,6,30,5.13419698336041,Excellent
1089,135026,true,casual drinker,informal,public,single,student,low,la Cantina,Full_Bar,none,informal,high,closed,none,3,29,1.753156395031075,Medium
1003,132862,false,social drinker,formal,public,single,student,low,La Posada del Virrey,Wine-Beer,none,casual,high,closed,none,5,30,5.392131619919597,Excellent
1089,132872,true,casual drinker,informal,public,single,student,low,Pizzeria Julios,No_Alcohol_Served,not permitted,informal,medium,closed,none,3,29,1.2311733714304949,Medium
1089,135085,true,casual drinker,informal,public,single,student,low,Tortas Locas Hipocampo,No_Alcohol_Served,not permitted,informal,medium,closed,none,3,29,1.690451744960743,Medium
1003,135041,false,social drinker,formal,public,single,student,low,Luna Cafe,Wine-Beer,none,informal,medium,closed,none,2,30,4.718142258496594,Bad
1089,135072,true,casual drinker,informal,public,single,student,low,Sushi Itto,No_Alcohol_Served,none,informal,medium,closed,none,3,29,1.7930267018012265,Medium
1089,132834,true,casual drinker,informal,public,single,student,low,Gorditas Doa Gloria,No_Alcohol_Served,not permitted,casual,low,closed,none,3,29,1.0334948453585642,Medium
1003,132937,false,social drinker,formal,public,single,student,low,rockabilly ,Full_Bar,section,informal,low,closed,variety,5,30,4.799013829422369,Excellent
1089,132875,true,casual drinker,informal,public,single,student,low,shi ro ie,Wine-Beer,section,informal,high,open,Internet,3,29,1.4035483846611723,Medium
1003,132922,false,social drinker,formal,public,single,student,low,cafe punta del cielo,No_Alcohol_Served,permitted,formal,medium,closed,none,6,30,5.06276463027564,Excellent
1091,132825,false,casual drinker,no preference,car owner,single,student,low,puesto de tacos,No_Alcohol_Served,none,informal,low,open,none,2,30,3.6066973369274304,Bad
1091,135075,false,casual drinker,no preference,car owner,single,student,low,Mariscos El Pescador,No_Alcohol_Served,none,informal,medium,closed,none,6,30,4.697206236620226,Excellent
1003,132723,false,social drinker,formal,public,single,student,low,Gordas de morales,Full_Bar,section,informal,medium,closed,none,5,30,8.22101723702744,Excellent
1091,132861,false,casual drinker,no preference,car owner,single,student,low,Carls Jr,No_Alcohol_Served,not permitted,informal,medium,closed,none,3,30,7.081778775394093,Medium
1003,132755,false,social drinker,formal,public,single,student,low,La Estrella de Dimas,No_Alcohol_Served,none,informal,medium,closed,variety,5,30,8.395562687645016,Excellent
1091,132875,false,casual drinker,no preference,car owner,single,student,low,shi ro ie,Wine-Beer,section,informal,high,open,Internet,5,30,4.647894546885509,Excellent
1003,135080,false,social drinker,formal,public,single,student,low,los Toneles,No_Alcohol_Served,section,informal,high,closed,none,5,30,5.993951952205216,Excellent
1091,135086,false,casual drinker,no preference,car owner,single,student,low,Mcdonalds Parque Tangamanga,No_Alcohol_Served,not permitted,informal,medium,closed,none,3,30,6.857998141895582,Medium
1003,135079,false,social drinker,formal,public,single,student,low,Koye Sushi,No_Alcohol_Served,none,informal,high,closed,none,6,30,6.704357131718196,Excellent
1091,135080,false,casual drinker,no preference,car owner,single,student,low,los Toneles,No_Alcohol_Served,section,informal,high,closed,none,2,30,5.162225309664302,Bad
1027,132921,true,social drinker,no preference,public,single,student,low,crudalia,Wine-Beer,section,casual,low,open,none,3,30,1.6582858283389421,Medium
1091,132572,false,casual drinker,no preference,car owner,single,student,low,Cafe Chaires,No_Alcohol_Served,not permitted,informal,low,closed,none,6,30,4.7330102619518115,Excellent
1027,135052,true,social drinker,no preference,public,single,student,low,La Cantina Restaurante,Full_Bar,none,informal,high,closed,none,3,30,1.8554774168221209,Medium
1091,132884,false,casual drinker,no preference,car owner,single,student,low,dairy queen,No_Alcohol_Served,none,informal,low,closed,none,6,30,8.306219177574627,Excellent
1091,135035,false,casual drinker,no preference,car owner,single,student,low,El Mundo de la Pasta,No_Alcohol_Served,section,informal,high,closed,none,3,30,7.18685925732262,Medium
1027,132937,true,social drinker,no preference,public,single,student,low,rockabilly ,Full_Bar,section,informal,low,closed,variety,3,30,1.8283041564560045,Medium
1027,132951,true,social drinker,no preference,public,single,student,low,VIPS,No_Alcohol_Served,not permitted,casual,low,closed,none,3,30,1.1887490874133384,Medium
1027,132925,true,social drinker,no preference,public,single,student,low,el pueblito,Wine-Beer,not permitted,informal,medium,closed,none,3,30,1.7025857265437008,Medium
1027,132872,true,social drinker,no preference,public,single,student,low,Pizzeria Julios,No_Alcohol_Served,not permitted,informal,medium,closed,none,3,30,1.2194377578503004,Medium
1027,132875,true,social drinker,no preference,public,single,student,low,shi ro ie,Wine-Beer,section,informal,high,open,Internet,3,30,1.8270012431149694,Medium
